Type	FSWP-26
Version	3.01
Date	17.Jun 2025
VSupply	ON
Mode	Voltage
2880443.2500000000	-118.3030929565
2890419.5000000000	-116.8116607666
2900430.2500000000	-106.9862747192
2910475.7500000000	-101.1772308350
2920556.0000000000	-97.5223999023
2930671.2500000000	-96.2591934204
2940821.5000000000	-97.5640335083
2951003.7500000000	-102.7985382080
2961224.2500000000	-112.1178970337
2971480.5000000000	-118.3041152954
2981772.0000000000	-118.5072860718
2992099.2500000000	-118.4328002930
3002462.2500000000	-109.7009887695
3012861.0000000000	-112.1888656616
3023296.0000000000	-114.6288986206
3033763.7500000000	-116.6808395386
3044271.0000000000	-118.1171493530
3054814.7500000000	-118.9275054932
3065395.0000000000	-119.3279495239
3076011.7500000000	-119.5661392212
3086665.5000000000	-119.7406082153
3097356.0000000000	-119.8485260010
3108083.5000000000	-119.8638458252
3118844.7500000000	-119.7799072266
3129646.7500000000	-119.6161880493
3140486.2500000000	-119.4148178101
3151363.0000000000	-119.2290802002
3162277.7500000000	-119.1089019775
3173230.0000000000	-119.0967941284
3184220.5000000000	-119.2054748535
3195248.7500000000	-119.4124221802
3206315.5000000000	-119.6835327148
3217416.7500000000	-119.9717712402
3228560.2500000000	-120.2281875610
3239742.2500000000	-120.4145965576
3250962.7500000000	-120.5147552490
3262222.5000000000	-120.5363616943
3273521.0000000000	-120.5010147095
3284858.7500000000	-120.4218978882
3296235.5000000000	-120.2689590454
3307648.2500000000	-119.8998413086
3319104.2500000000	-119.0624847412
3330599.7500000000	-117.6299133301
3342135.2500000000	-115.7574462891
3353710.5000000000	-113.7548141479
3365326.0000000000	-111.8852920532
3376981.5000000000	-110.3064270020
3388677.5000000000	-109.0954818726
3400410.5000000000	-108.2870025635
3412187.5000000000	-107.8958358765
3424005.5000000000	-107.9300689697
3435864.5000000000	-108.3943710327
3447764.2500000000	-109.2902221680
3459705.5000000000	-110.6113891602
3471688.0000000000	-112.3305130005
3483712.0000000000	-114.3699035645
3495774.0000000000	-116.5503005981
3507881.5000000000	-118.5596542358
3520030.7500000000	-120.0499038696
3532222.2500000000	-120.7214889526
3544456.0000000000	-121.1844635010
3556732.0000000000	-121.3393859863
3569050.5000000000	-121.3716506958
3581411.7500000000	-121.3472595215
3593812.0000000000	-121.2723541260
3606259.0000000000	-121.1373672485
3618749.0000000000	-120.9440307617
3631282.5000000000	-120.7201080322
3643859.2500000000	-120.4551391602
3656479.5000000000	-120.3949356079
3669143.5000000000	-120.5363540649
3681851.5000000000	-120.7971725464
3694599.2500000000	-121.1180191040
3707395.5000000000	-121.4117507935
3720235.7500000000	-121.5931320190
3733120.7500000000	-121.6195449829
3746050.2500000000	-121.5116577148
3759024.5000000000	-121.3302307129
3772043.7500000000	-121.1166839600
3785108.0000000000	-120.8027191162
3798213.2500000000	-120.1082000732
3811368.2500000000	-118.6421279907
3824568.7500000000	-116.3902511597
3837815.0000000000	-113.8199691772
3851107.0000000000	-110.2254180908
3864445.2500000000	-107.6858825684
3877829.5000000000	-106.5308532715
3891260.2500000000	-105.8498611450
3904733.2500000000	-105.6414031982
3918257.0000000000	-105.9046783447
3931827.7500000000	-106.6412353516
3945445.5000000000	-107.8541946411
3959110.2500000000	-109.5445175171
3972822.5000000000	-112.7967987061
3986582.2500000000	-117.0809936523
4000389.5000000000	-119.7518844604
4014244.7500000000	-121.7088012695
4028143.5000000000	-122.6974029541
4042094.7500000000	-123.0313491821
4056094.2500000000	-123.0943069458
4070142.5000000000	-123.0313491821
4084239.2500000000	-122.8959045410
4098384.7500000000	-122.7652053833
4112579.2500000000	-122.6163253784
4126823.0000000000	-122.4730300903
4141111.5000000000	-122.3656005859
4155454.0000000000	-122.3329696655
4169846.2500000000	-122.4375686646
4184288.5000000000	-122.5693054199
4198780.5000000000	-122.7092971802
4213323.0000000000	-122.8284225464
4227915.5000000000	-122.9098281860
4242558.5000000000	-122.9573287964
4257248.0000000000	-122.9374313354
4271992.5000000000	-122.8088836670
4286788.5000000000	-122.3676834106
4301635.5000000000	-121.2873229980
4316534.0000000000	-118.1717147827
4331484.0000000000	-114.9217681885
4346486.0000000000	-112.9406280518
4361540.0000000000	-111.3620529175
4376641.0000000000	-109.8817977905
4391799.5000000000	-109.3515701294
4407010.0000000000	-109.6083755493
4422273.5000000000	-110.3299865723
4437590.0000000000	-112.2569808960
4452959.5000000000	-115.2048416138
4468382.0000000000	-117.5619506836
4483858.0000000000	-119.9643249512
4499383.0000000000	-122.5481414795
4514966.0000000000	-123.7694015503
4530603.5000000000	-123.9711914063
4546295.0000000000	-124.0726547241
4562041.0000000000	-124.1121902466
4577841.5000000000	-124.1049423218
4593696.5000000000	-124.0731964111
4609606.5000000000	-124.0013427734
4625566.5000000000	-123.9430313110
4641587.0000000000	-123.9345855713
4657663.0000000000	-123.9787750244
4673794.5000000000	-124.0675659180
4689982.0000000000	-124.1436462402
4706225.5000000000	-124.2620010376
4722525.5000000000	-124.3667526245
4738881.5000000000	-124.4110183716
4755289.5000000000	-124.3673400879
4771759.0000000000	-123.9873809814
4788286.0000000000	-123.1654586792
4804870.0000000000	-120.6065444946
4821511.5000000000	-117.6739501953
4838210.5000000000	-114.9710540771
4854967.5000000000	-113.1674118042
4871782.5000000000	-112.5022964478
4888650.0000000000	-112.4057617188
4905581.5000000000	-113.2156143188
4922572.0000000000	-114.3467636108
4939621.0000000000	-116.7429122925
4956729.5000000000	-119.8965835571
4973896.5000000000	-122.5879821777
4991123.5000000000	-124.2610702515
5008410.0000000000	-124.6225128174
5025756.5000000000	-124.8182754517
5043157.5000000000	-124.9582977295
5060624.0000000000	-125.0970535278
5078151.5000000000	-125.2283935547
5095739.5000000000	-125.3476028442
5113388.0000000000	-125.4503097534
5131098.0000000000	-125.5143203735
5148869.5000000000	-125.5468978882
5166702.5000000000	-125.5576934814
5184591.5000000000	-125.5774688721
5202548.0000000000	-125.6055831909
5220566.5000000000	-125.6320037842
5238648.0000000000	-125.6277084351
5256791.5000000000	-125.3481445313
5274998.5000000000	-124.2702255249
5293268.0000000000	-121.4926528931
5311601.0000000000	-118.4169464111
5329991.5000000000	-115.6448440552
5348452.0000000000	-113.8167266846
5366976.0000000000	-113.0406875610
5385564.5000000000	-113.1829452515
5404217.0000000000	-114.4247970581
5422934.0000000000	-117.4883346558
5441716.5000000000	-120.7428283691
5460563.5000000000	-123.5584335327
5479470.0000000000	-125.3303222656
5498447.5000000000	-125.7787017822
5517491.5000000000	-125.9374008179
5536601.0000000000	-126.0494766235
5555776.5000000000	-126.1429901123
5575019.0000000000	-126.1973571777
5594327.5000000000	-126.2388763428
5613703.5000000000	-126.2760467529
5633140.0000000000	-126.3498077393
5652650.0000000000	-126.4608840942
5672228.0000000000	-126.6023559570
5691873.5000000000	-126.7747573853
5711587.0000000000	-126.8452987671
5731368.5000000000	-126.7325439453
5751219.0000000000	-126.0950698853
5771138.0000000000	-123.7591323853
5791120.0000000000	-119.2310638428
5811177.0000000000	-116.2312316895
5831304.0000000000	-114.0357284546
5851500.0000000000	-112.7191162109
5871766.5000000000	-112.8664932251
5892103.0000000000	-114.1345291138
5912510.5000000000	-117.3019180298
5932988.0000000000	-120.7857971191
5953530.0000000000	-124.0160675049
5974150.0000000000	-126.5208587646
5994841.0000000000	-126.9912185669
6015604.0000000000	-127.1362304688
6036438.5000000000	-127.2295837402
6057345.5000000000	-127.1903610229
6078325.0000000000	-127.1221771240
6099377.0000000000	-127.0947265625
6120495.0000000000	-127.1541213989
6141693.0000000000	-127.2432479858
6162964.5000000000	-127.3218002319
6184310.0000000000	-127.3786849976
6205729.0000000000	-127.3941955566
6227222.0000000000	-127.0921325684
6248790.0000000000	-125.8349761963
6270432.0000000000	-122.6965637207
6292142.5000000000	-118.3056411743
6313935.0000000000	-115.2242279053
6335803.0000000000	-114.0130004883
6357747.0000000000	-113.9218063354
6379767.0000000000	-115.3105087280
6401863.0000000000	-118.4605026245
6424035.5000000000	-122.9317932129
6446284.5000000000	-126.1887664795
6468611.0000000000	-127.6265487671
6491007.5000000000	-128.1766052246
6513489.0000000000	-128.3764953613
6536048.0000000000	-128.5043945313
6558685.5000000000	-128.5262298584
6581401.0000000000	-128.4870910645
6604195.5000000000	-128.4837036133
6627069.0000000000	-128.5552673340
6650021.5000000000	-128.7276458740
6673046.0000000000	-128.8639831543
6696158.0000000000	-128.8305969238
6719350.0000000000	-128.2993316650
6742622.0000000000	-125.6264877319
6765974.5000000000	-120.9726181030
6789408.5000000000	-117.0363464355
6812923.0000000000	-114.7952804565
6836519.5000000000	-114.3713760376
6860190.0000000000	-115.2160034180
6883950.0000000000	-117.1461639404
6907792.0000000000	-121.1545791626
6931717.0000000000	-125.9512939453
6955724.5000000000	-128.8487091064
6979815.5000000000	-129.4345550537
7003989.5000000000	-129.4019622803
7028247.5000000000	-129.1556396484
7052582.0000000000	-128.8244934082
7077008.0000000000	-128.6468811035
7101519.0000000000	-128.7896423340
7126115.0000000000	-129.1301116943
7150796.0000000000	-129.3412475586
7175562.5000000000	-129.2892761230
7200414.5000000000	-129.1146240234
7225353.0000000000	-128.2841033936
7250369.5000000000	-125.1589050293
7275481.0000000000	-120.0401306152
7300679.0000000000	-117.1027603149
7325965.0000000000	-116.6813430786
7351338.0000000000	-118.0470199585
7376799.0000000000	-121.1389236450
7402348.0000000000	-125.4711608887
7427986.0000000000	-129.1004791260
7453704.0000000000	-130.3115539551
7479519.5000000000	-130.4436340332
7505424.5000000000	-130.3672790527
7531419.5000000000	-130.2315673828
7557504.0000000000	-130.1600799561
7583679.0000000000	-130.1832580566
7609945.0000000000	-130.2637939453
7636301.5000000000	-130.3711700439
7662741.0000000000	-130.4553375244
7689280.5000000000	-130.4507141113
7715912.0000000000	-129.5595245361
7742636.0000000000	-126.3716964722
7769452.0000000000	-123.1638565063
7796361.5000000000	-121.1405029297
7823363.5000000000	-120.7478103638
7850459.5000000000	-122.6182937622
7877640.5000000000	-126.6047668457
7904924.5000000000	-129.6646575928
7932302.5000000000	-130.8954467773
7959776.0000000000	-131.1697845459
7987344.0000000000	-131.2690734863
8015008.0000000000	-131.2613220215
8042767.5000000000	-131.1859436035
8070623.5000000000	-131.1724395752
8098575.5000000000	-131.2827758789
8126615.5000000000	-131.4890747070
8154762.0000000000	-131.7721405029
8183005.5000000000	-131.8402252197
8211347.0000000000	-130.9645996094
8239786.5000000000	-127.5178451538
8268325.0000000000	-124.2689590454
8296961.5000000000	-123.0818405151
8325698.0000000000	-123.9209976196
8354524.5000000000	-126.9305496216
8383460.0000000000	-129.8812103271
8412496.0000000000	-131.5738372803
8441632.0000000000	-131.8402252197
8470869.0000000000	-131.9270324707
8500208.0000000000	-132.1130371094
8529648.0000000000	-132.3592834473
8559190.0000000000	-132.5680847168
8588825.0000000000	-132.5992431641
8618572.0000000000	-132.6225433350
8648422.0000000000	-132.6571044922
8678375.0000000000	-132.2182617188
8708432.0000000000	-129.8440856934
8738593.0000000000	-125.5718002319
8768859.0000000000	-122.8573608398
8799230.0000000000	-122.7107391357
8829696.0000000000	-125.0113067627
8860277.0000000000	-129.0653381348
8890964.0000000000	-132.3487854004
8921758.0000000000	-133.0097045898
8952658.0000000000	-133.1094665527
8983665.0000000000	-133.1250915527
9014779.0000000000	-133.1863098145
9046002.0000000000	-133.2342681885
9077322.0000000000	-133.2427520752
9108761.0000000000	-133.3237304688
9140309.0000000000	-133.4359893799
9171966.0000000000	-132.7209625244
9203732.0000000000	-128.7146606445
9235609.0000000000	-124.3339080811
9267596.0000000000	-122.0023498535
9299694.0000000000	-122.6614532471
9331893.0000000000	-126.0848770142
9364214.0000000000	-130.6983642578
9396646.0000000000	-133.5213165283
9429191.0000000000	-133.8698577881
9461849.0000000000	-134.0027160645
9494619.0000000000	-134.0732269287
9527503.0000000000	-134.1119537354
9560501.0000000000	-134.1135559082
9593603.0000000000	-134.1421966553
9626830.0000000000	-134.1887969971
9660172.0000000000	-133.7690124512
9693630.0000000000	-129.8731842041
9727203.0000000000	-124.9065780640
9760893.0000000000	-123.0303878784
9794699.0000000000	-123.9112091064
9828623.0000000000	-128.0142364502
9862653.0000000000	-133.0230407715
9896812.0000000000	-134.6575775146
9931089.0000000000	-134.8585357666
9965485.0000000000	-134.8716430664
10000000.0000000000	-134.8773345947
Trace	2
Trace Mode	BLANK
Trace	3
Trace Mode	BLANK
Trace	4
Trace Mode	BLANK
Trace	5
Trace Mode	BLANK
Trace	6
Trace Mode	BLANK
Window	2	Integrated Measurements
Window	Range	Trace	Start Offset	Unit	Stop Offset	Unit	Weighting	Int Noise	Unit	PM	Unit	FM	Unit	Jitter	Unit
1	1	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	2	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	3	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	4	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	5	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	6	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	7	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	8	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	9	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
1	10	1	1.0000000000	Hz	10000000.0000000000	Hz		-24.969118118286132813	dBc	4.5727949142456054688	degree	46100.703125	Hz	2.0324773808422236243e-10	s
